uis,text,favoriteCount,created,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted
2834,RT @TwinPeaksArchve: #TwinPeaks https://t.co/3eBSCgLGL2,0,24/10/2019 19:19,1.18745E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",IrinaLeto4,17,TRUE,FALSE
2835,RT @TwinPeaksArchve: #TwinPeaks <U+0001F46E><U+200D><U+2642><U+FE0F><U+0001F694> https://t.co/XtnLJgJXJV,0,24/10/2019 19:18,1.18745E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",IrinaLeto4,17,TRUE,FALSE
2836,"RT @bot_lynch: The usual business plots revenge
Gliding through the wind, it is coming home oncemore

#DavidLynch #TwinPeaks #BlueVelvet #A�",0,24/10/2019 19:14,1.18745E+18,NA,"<a href=""http://www.placeholder.com"" rel=""nofollow"">Twin Peaks bot news</a>",TwinPeaksBotNew,2,TRUE,FALSE
2837,#TwinPeaks https://t.co/WJEjgEEUeP,1,24/10/2019 19:13,1.18745E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ChMaryann_,0,FALSE,FALSE
2838,"RT @Kyle_MacLachlan: Who is more likely to text you an ALL CAPS conversation? 
�HELLOOoooOOOoo!�...or��I don�t need, I WANT!� <U+0001F914> #CAPSLOCKDA�",0,24/10/2019 19:12,1.18745E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",IrinaLeto4,99,TRUE,FALSE
2839,"RT @bot_lynch: The usual business plots revenge
Gliding through the wind, it is coming home oncemore

#DavidLynch #TwinPeaks #BlueVelvet #A�",0,24/10/2019 19:11,1.18745E+18,NA,"<a href=""http://www.google.com"" rel=""nofollow"">Twitter Teste 2018</a>",ideamachine2018,2,TRUE,FALSE
2840,As if Kyle MacLachlan is sharing my #TwinPeaks themed Bake Off content! What a damn fine day. <U+0001F352> <U+0001F967> <U+2615><U+FE0F> <U+0001F989> #GBBO https://t.co/nDPCgPdfic,12,24/10/2019 19:10,1.18745E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rawsonjones,2,FALSE,FALSE
2841,RT @samhowzit: Listen to the Sounds of #TwinPeaks ... I picked up this cassette in the mid-1990s. Includes the sounds of Snoqualmie Falls a�,0,24/10/2019 19:09,1.18745E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",paulmcclean,55,TRUE,FALSE
2842,RT @MovieKessler: #TwinPeaks https://t.co/MKmwPw7lkG,0,24/10/2019 19:08,1.18745E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",MattRSays,12,TRUE,FALSE
2843,RT @BritishBakeOff: It is happening again. #TwinPeaks #GBBO https://t.co/sK2OEqCyF7,0,24/10/2019 19:07,1.18745E+18,NA,"<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>",timdodge,559,TRUE,FALSE
2844,"The usual business plots revenge
Gliding through the wind, it is coming home oncemore

#DavidLynch #TwinPeaks� https://t.co/uWUXQdIhDs",2,24/10/2019 19:02,1.18744E+18,NA,"<a href=""https://nicolaspirot.com"" rel=""nofollow"">Lynch_bot</a>",bot_lynch,2,FALSE,FALSE
2845,A photo of Dale Cooper from Twin Peaks every hour. #twinpeaks https://t.co/IaxvWM4iqu,0,24/10/2019 19:00,1.18744E+18,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",DaleCooperHour,0,FALSE,FALSE
2846,RT @TwinPeaksArchve: #TwinPeaks <U+0001F46E><U+200D><U+2642><U+FE0F><U+0001F694> https://t.co/XtnLJgJXJV,0,24/10/2019 18:59,1.18744E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JerryTheMouseV3,17,TRUE,FALSE
2847,"RT @RinaldoZoontjes: Amazing Video Of #DavidLynch Sitting Next To A #LauraPalmer Doll and Falling Off His Chair, Made By #TheMan Himself. (�",0,24/10/2019 18:53,1.18744E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lockley_leeanne,23,TRUE,FALSE
2848,RT @densin_basira: <U+30EA><U+30BF><U+30FC><U+30F3>�<U+30B6>�<U+30B3><U+30DF><U+30C3><U+30AF>(121) #<U+30C4><U+30A4><U+30F3><U+30D4><U+30FC><U+30AF><U+30B9> #TPRC<U+96FB><U+67F1> #twinpeaks https://t.co/cKB9BFt0Mx,0,24/10/2019 18:47,1.18744E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PLg37S0sRHImrHZ,12,TRUE,FALSE
2849,"RT @plani_gal: The pattern on this male peacock spider (Maratus vultus) reminds me of the Owl Cave symbol from #TwinPeaks <U+0001F631> 

#TheSpidersAr�",0,24/10/2019 18:44,1.18744E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PLg37S0sRHImrHZ,39,TRUE,FALSE
2850,"RT @universoLynch: David Lynch painting.
.
.
.
.
#davidlynch #twinpeaks #art #instalike #photography #picoftheday #photooftheday #amazing #�",0,24/10/2019 18:44,1.18744E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PLg37S0sRHImrHZ,7,TRUE,FALSE
2851,RT @TwinPeaksArchve: #TwinPeaks <U+0001F46E><U+200D><U+2642><U+FE0F><U+0001F694> https://t.co/XtnLJgJXJV,0,24/10/2019 18:42,1.18744E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",stateofmalone,17,TRUE,FALSE
2852,"RT @PasquinoSalento: #TBThursday Stars of #TwinPeaks 
@Kyle_MacLachlan https://t.co/JdY9JkNXqy",0,24/10/2019 18:41,1.18744E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PLg37S0sRHImrHZ,6,TRUE,FALSE
2853,RT @BritishBakeOff: It is happening again. #TwinPeaks #GBBO https://t.co/sK2OEqCyF7,0,24/10/2019 18:41,1.18744E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b3ckkay,559,TRUE,FALSE
2854,RT @TwinPeaksArchve: This is The Waiting Room. #TwinPea4s #TwinPeaks https://t.co/Gr5d4HWALw,0,24/10/2019 18:40,1.18744E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NelsonEcheverr5,20,TRUE,FALSE
2855,"RT @RinaldoZoontjes: Amazing Video Of #DavidLynch Sitting Next To A #LauraPalmer Doll and Falling Off His Chair, Made By #TheMan Himself. (�",0,24/10/2019 18:38,1.18744E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PLg37S0sRHImrHZ,23,TRUE,FALSE
2856,"RT @RinaldoZoontjes: Amazing Video Of #DavidLynch Sitting Next To A #LauraPalmer Doll and Falling Off His Chair, Made By #TheMan Himself. (�",0,24/10/2019 18:36,1.18744E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",somewhatcyclops,23,TRUE,FALSE
2857,RT @JKimmelG: Have an... excuse me... damn fine Thursday friends.  Enjoy!  #HappyThursday #TwinPeaks #Coffee #AgentCooper https://t.co/svrh�,0,24/10/2019 18:36,1.18744E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",EthanSequins,5,TRUE,FALSE
2858,"Dans la cat�gorie #TributeAward, on retrouve la sc�nariste/productrice #AvaDuVernay (#DansLeurRegard, #QueenSugar),� https://t.co/MFuMwqCPj8",0,24/10/2019 18:30,1.18744E+18,NA,"<a href=""https://www.loomly.com/"" rel=""nofollow"">Loomly</a>",FestSeriesMania,0,FALSE,FALSE
2859,RT @BritishBakeOff: It is happening again. #TwinPeaks #GBBO https://t.co/sK2OEqCyF7,0,24/10/2019 18:30,1.18744E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SizzlingSaturn,559,TRUE,FALSE
2860,"RT @mobolet: Get #TwinPeaks @hulatruck408 11a-2p #otgsf #UNPlaza #SanFrancisco #SF. See <U+0001F4F7> menu, review, chat with #foodtruck #foodie @Mobol�",0,24/10/2019 18:29,1.18744E+18,NA,"<a href=""http://www.placeholder.com"" rel=""nofollow"">Twin Peaks bot news</a>",TwinPeaksBotNew,1,TRUE,FALSE
2861,"Amazing Video Of #DavidLynch Sitting Next To A #LauraPalmer Doll and Falling Off His Chair, Made By #TheMan Himself� https://t.co/zOqEWs5E5Z",127,24/10/2019 18:28,1.18744E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RinaldoZoontjes,23,FALSE,FALSE
2862,"RT @whoisrico: Inktober 19: sling
#inktober #inktober2019 #twinpeaks #dalecooper #agentdalecooper #specialagentdalecooper #tibetanmethod ht�",0,24/10/2019 18:27,1.18744E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TheKelvinCelis,5,TRUE,FALSE
2863,RT @TwinPeaksArchve: #TwinPeaks <U+0001F46E><U+200D><U+2642><U+FE0F><U+0001F694> https://t.co/XtnLJgJXJV,0,24/10/2019 18:26,1.18744E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Scott_Horses,17,TRUE,FALSE
2864,"Get #TwinPeaks @hulatruck408 11a-2p #otgsf #UNPlaza #SanFrancisco #SF. See <U+0001F4F7> menu, review, chat with #foodtruck� https://t.co/NDR5RmEi3X",0,24/10/2019 18:26,1.18744E+18,NA,"<a href=""https://www.mobolet.com"" rel=""nofollow"">Mobolet Tweet</a>",mobolet,1,FALSE,FALSE
2865,RT @TwinPeaksArchve: #TwinPeaks <U+0001F46E><U+200D><U+2642><U+FE0F><U+0001F694> https://t.co/XtnLJgJXJV,0,24/10/2019 18:25,1.18744E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",mattmlpdx,17,TRUE,FALSE
2866,RT @DaleCooperHour: A photo of Dale Cooper from Twin Peaks every hour. #twinpeaks https://t.co/E1SyyuECxk,0,24/10/2019 18:25,1.18743E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",utrablue,1,TRUE,FALSE
2867,Yeah no. I have no #hooters or #twinpeaks or #bombshells body <U+0001F606><U+0001F606><U+0001F606>,0,24/10/2019 18:24,1.18743E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",asirealized,0,FALSE,FALSE
2868,RT @BritishBakeOff: It is happening again. #TwinPeaks #GBBO https://t.co/sK2OEqCyF7,0,24/10/2019 18:20,1.18743E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",marcysmells,559,TRUE,FALSE
2869,RT @BritishBakeOff: It is happening again. #TwinPeaks #GBBO https://t.co/sK2OEqCyF7,0,24/10/2019 18:15,1.18743E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",_ninineko_,559,TRUE,FALSE
2870,RT @TwinPeaksArchve: #TwinPeaks <U+0001F46E><U+200D><U+2642><U+FE0F><U+0001F694> https://t.co/XtnLJgJXJV,0,24/10/2019 18:14,1.18743E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",aplaceboth,17,TRUE,FALSE
2871,RT @TwinPeaksArchve: #TwinPeaks <U+0001F46E><U+200D><U+2642><U+FE0F><U+0001F694> https://t.co/XtnLJgJXJV,0,24/10/2019 18:14,1.18743E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",thekumanabe,17,TRUE,FALSE
2872,RT @SportsRadioRoc: Getting ready for another @CoorsLight @TwinPeaksLodge Scratch &amp; Win Thursday Night Football game.  Live remote 1p-330p.�,0,24/10/2019 18:14,1.18743E+18,NA,"<a href=""http://www.placeholder.com"" rel=""nofollow"">Twin Peaks bot news</a>",TwinPeaksBotNew,1,TRUE,FALSE
2873,RT @BritishBakeOff: It is happening again. #TwinPeaks #GBBO https://t.co/sK2OEqCyF7,0,24/10/2019 18:12,1.18743E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cityblue82,559,TRUE,FALSE
2874,RT @TwinPeaksArchve: #TwinPeaks <U+0001F46E><U+200D><U+2642><U+FE0F><U+0001F694> https://t.co/XtnLJgJXJV,0,24/10/2019 18:12,1.18743E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DirtyFresca,17,TRUE,FALSE
2875,RT @TwinPeaksArchve: #TwinPeaks <U+0001F46E><U+200D><U+2642><U+FE0F><U+0001F694> https://t.co/XtnLJgJXJV,0,24/10/2019 18:11,1.18743E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",apckrfan,17,TRUE,FALSE
2876,#TwinPeaks <U+0001F46E><U+200D><U+2642><U+FE0F><U+0001F694> https://t.co/XtnLJgJXJV,166,24/10/2019 18:11,1.18743E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TwinPeaksArchve,17,FALSE,FALSE
2877,ma merveilleuse jumelle d'amour a moi que j'aime plus que tout au monde�tu�es celle que je prot�gerais par n'import� https://t.co/ErtfEHDeKE,1,24/10/2019 18:10,1.18743E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NjanaAtou,0,FALSE,FALSE
2878,Getting ready for another @CoorsLight @TwinPeaksLodge Scratch &amp; Win Thursday Night Football game.  Live remote 1p-3� https://t.co/r8mWyVSz46,1,24/10/2019 18:10,1.18743E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SportsRadioRoc,1,FALSE,FALSE
2879,"Spirits and temperatures were high this morning. <U+0001F525>
.
.
.
.
.
#fatcakeclub #fcc #SpokesTeam #sanfrancisco #twinpeaks� https://t.co/g5hpLpEUns",0,24/10/2019 18:06,1.18743E+18,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",chaos888ca,0,FALSE,FALSE
2880,A photo of Dale Cooper from Twin Peaks every hour. #twinpeaks https://t.co/E1SyyuECxk,2,24/10/2019 18:00,1.18743E+18,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",DaleCooperHour,1,FALSE,FALSE
2881,RT @BritishBakeOff: It is happening again. #TwinPeaks #GBBO https://t.co/sK2OEqCyF7,0,24/10/2019 17:59,1.18743E+18,NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>",grant_hudgens,559,TRUE,FALSE
2882,While you wait for our panel on kojima and lynch #DeathStranding #TwinPeaks enjoy so free form thinking about death� https://t.co/pMo6rJYswR,0,24/10/2019 17:59,1.18743E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",GazerExternal,0,FALSE,FALSE
2883,RT @BritishBakeOff: It is happening again. #TwinPeaks #GBBO https://t.co/sK2OEqCyF7,0,24/10/2019 17:55,1.18743E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JacobNierenberg,559,TRUE,FALSE
2884,@mfrost11 @TwinPeaksUnwrap coconut flakes! 7 letters in coconut - 7th day. And what month do you gather nuts in? Ma� https://t.co/KeaYN1uhk4,1,24/10/2019 17:50,1.18743E+18,21266548,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BenjiAllen,0,FALSE,FALSE
2885,RT @BritishBakeOff: It is happening again. #TwinPeaks #GBBO https://t.co/sK2OEqCyF7,0,24/10/2019 17:43,1.18742E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",flo_dem,559,TRUE,FALSE
2886,RT @BritishBakeOff: It is happening again. #TwinPeaks #GBBO https://t.co/sK2OEqCyF7,0,24/10/2019 17:42,1.18742E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Georgetsweeney,559,TRUE,FALSE
2887,RT @BritishBakeOff: It is happening again. #TwinPeaks #GBBO https://t.co/sK2OEqCyF7,0,24/10/2019 17:39,1.18742E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",delasteve,559,TRUE,FALSE
2888,RT @mikeyswalker: #TwinPeaks is different. A long way from the world <U+26F0><U+0001F3D4><U+0001F332><U+0001F332><U+0001F332><U+0001F49B> https://t.co/TS9FmQ4VTB,0,24/10/2019 17:34,1.18742E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",leftarmisme,8,TRUE,FALSE
2889,RT @BritishBakeOff: It is happening again. #TwinPeaks #GBBO https://t.co/sK2OEqCyF7,0,24/10/2019 17:32,1.18742E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HannahSayerss,559,TRUE,FALSE
2890,"RT @ObnoxAnonymous: Breaking #TwinPeaks news to be dropped tonight on our Youtube channel. 
No joke.",0,24/10/2019 17:25,1.18742E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LaFrenchGlo,3,TRUE,FALSE
2891,RT @BritishBakeOff: It is happening again. #TwinPeaks #GBBO https://t.co/sK2OEqCyF7,0,24/10/2019 17:19,1.18742E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Andyrooh815,559,TRUE,FALSE
2892,RT @BritishBakeOff: It is happening again. #TwinPeaks #GBBO https://t.co/sK2OEqCyF7,0,24/10/2019 17:17,1.18742E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",losthiwayhotel,559,TRUE,FALSE
2893,RT @BritishBakeOff: It is happening again. #TwinPeaks #GBBO https://t.co/sK2OEqCyF7,0,24/10/2019 17:09,1.18742E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",frnieni,559,TRUE,FALSE
2894,RT @BritishBakeOff: It is happening again. #TwinPeaks #GBBO https://t.co/sK2OEqCyF7,0,24/10/2019 17:06,1.18742E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Carrie_Nic,559,TRUE,FALSE
2895,"RT @LongtimePrint: Come to think of it, they�ve missed the last few days... 

#TwinPeaks Pilot 
#TwinPeaksTheReturn Finale
#BobbyAndCarrie�",0,24/10/2019 17:04,1.18741E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",lynchiano,2,TRUE,FALSE
2896,"RT @universoLynch: David Lynch painting.
.
.
.
.
#davidlynch #twinpeaks #art #instalike #photography #picoftheday #photooftheday #amazing #�",0,24/10/2019 17:02,1.18741E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Maagnii,7,TRUE,FALSE
2897,"RT @Veronika_or: Omg
Polaroid shots taken on set of #TwinPeaks https://t.co/37i11xzQOG",0,24/10/2019 17:00,1.18741E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",paiige_1603,41,TRUE,FALSE
2898,RT @BritishBakeOff: It is happening again. #TwinPeaks #GBBO https://t.co/sK2OEqCyF7,0,24/10/2019 17:00,1.18741E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mmcdonline,559,TRUE,FALSE
2899,RT @BritishBakeOff: It is happening again. #TwinPeaks #GBBO https://t.co/sK2OEqCyF7,0,24/10/2019 17:00,1.18741E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rmwiscool,559,TRUE,FALSE
2900,RT @FrancineD: This is seriously one of my favorite things that @PinkRoomBurlyq has ever done. Also considering branching off into a cleani�,0,24/10/2019 16:59,1.18741E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FrancineD,3,TRUE,FALSE
2901,RT @BritishBakeOff: It is happening again. #TwinPeaks #GBBO https://t.co/sK2OEqCyF7,0,24/10/2019 16:54,1.18741E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RealStoveLunch,559,TRUE,FALSE
2902,RT @BritishBakeOff: It is happening again. #TwinPeaks #GBBO https://t.co/sK2OEqCyF7,0,24/10/2019 16:51,1.18741E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",erinbertram,559,TRUE,FALSE
2903,RT @BritishBakeOff: It is happening again. #TwinPeaks #GBBO https://t.co/sK2OEqCyF7,0,24/10/2019 16:48,1.18741E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tanialovecat,559,TRUE,FALSE
2904,@YohnFerrari @mexxner Nur zur Info: Ich spreche flie�end r�ckw�rts. Immerhin hab ich #TwinPeaks gesehen.,1,24/10/2019 16:46,1.18741E+18,76300763,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",BoJackBockman,0,FALSE,FALSE
2905,"RT @wow_kaigaidrama: <U+3010><U+304A><U+663C><U+306E><U+30B3><U+30FC><U+30D2><U+30FC><U+30D6><U+30EC><U+30A4><U+30AF><U+3011>
DIR EN GREY <U+85AB><U+3055><U+3093><U+3068><U+3001><U+3072><U+3068><U+3044><U+304D><U+3064><U+304D><U+306A><U+304C><U+3089>!
<U+3075><U+3045><U+3001><U+3053><U+306E><U+3042><U+3068><U+306B><U+5099><U+3048><U+3066>HDD<U+6574><U+7406><U+3057><U+306A><U+304D><U+3083>^^ 
#TwinPeaks #<U+30B3><U+30FC><U+30D2><U+30FC><U+98F2><U+307F><U+306A><U+304C><U+3089><U+30C4><U+30A4><U+30F3><U+30D4><U+30FC><U+30AF><U+30B9><U+307F><U+305F><U+3044> #<U+30C4><U+30A4><U+30F3><U+30D4><U+30FC><U+30AF><U+30B9> #wowow http�",0,24/10/2019 16:41,1.18741E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ValJzhz,554,TRUE,FALSE
2906,RT @PinkRoomBurlyq: Picture this in your wildest dreams! @PinkRoomBurlyq entertains a VIP guest in our Secret Lodge this past Saturday nigh�,0,24/10/2019 16:40,1.18741E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PinkRoomBurlyq,2,TRUE,FALSE
2907,RT @BritishBakeOff: It is happening again. #TwinPeaks #GBBO https://t.co/sK2OEqCyF7,0,24/10/2019 16:35,1.18741E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MeggyKubala,559,TRUE,FALSE
2908,And I bumbed again into @thevandykeparks cameo for #TwinPeaks,2,24/10/2019 16:35,1.18741E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",francescoten,0,FALSE,FALSE
